time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-7.7720719095530235,-5.494006551207511,22.385395787442192,6.0658508888743405,0.23495892922427508,0.0,-6.102404574398813,-4.383748724678155,4.390603507943938,-0.07882043448061807,-0.009121172934861897,0.0,432.95477969843387,431.5307147057735,432.16393522555035,434.0229380172149
3.780000000000003,-8.143422493632551,-5.761336715156301,22.64848485303334,6.061842950639473,0.2338868296587826,0.0,-6.276101632518739,-4.527685207545974,4.378469591321377,-0.04978944635518197,-0.047876500374878,0.0,456.83959070937857,453.73801544209476,451.7196755699469,454.05166661215566
3.840000000000003,-8.524710810532728,-6.03691590040781,22.908670846527645,6.05884794792593,0.2307884214580911,0.0,-6.433657540430022,-4.658710493177085,4.294393335642914,-0.05017237501407167,-0.060490152404494346,0.0,430.87904591231427,429.80921636811274,431.88705354277175,431.853105365933
3.900000000000003,-8.916143473909438,-6.3210747716136275,23.166572371344387,6.055825384826866,0.22710311242077363,0.0,-6.61404303399766,-4.813616399396184,4.301817975502305,-0.050786402974876715,-0.06335256573136,0.0,461.2665387758778,461.0378330905441,461.73478034623673,461.6848276576884
3.960000000000003,-9.318303007558866,-6.614518221025467,23.424452949954414,6.052854220527291,0.22378122749154095,0.0,-6.79127374841616,-4.96821582565356,4.293765740213556,-0.04709953208066963,-0.04288550996944752,0.0,456.1816976272975,457.81137788515485,457.9343557323823,458.2261545973403
4.020000000000002,-9.731164349505821,-6.91737452422509,23.682019783461527,6.050803530519751,0.22149097603923806,0.0,-6.970854500490592,-5.127320099099168,4.291282287787638,-0.016263846544288085,-0.030104866651768633,0.0,459.2919973342738,460.30407574185966,459.62956316984327,462.0668368153749
4.080000000000001,-10.155529036650057,-7.230556896179867,23.94238977316276,6.049256435880896,0.21916924226856338,0.0,-7.17461074080244,-5.3122051180406284,4.386636160872546,-0.0631071016177063,-0.06756198986867622,0.0,493.51679991379837,490.7427758706266,493.1608863806454,489.6874614330411
4.14,-10.591132353488184,-7.553860939641807,24.204015300755504,6.045696487587087,0.21558377878759316,0.0,-7.345611570851088,-5.465095756506638,4.333990863683622,-0.05269046040086945,-0.047506896940527385,0.0,446.59013698711954,448.2207681457156,447.0111678370199,447.8569538521511
4.199999999999998,-11.036963347187394,-7.88637029918387,24.462160718461394,6.042665040756452,0.21287287927525256,0.0,-7.515631320666556,-5.6190209621007545,4.2706535921830655,-0.04651109386481443,-0.040896668205957255,0.0,444.6416381250797,445.1818004525708,443.66413119525623,444.1697015421422
4.259999999999997,-11.49344325240944,-8.228654555374314,24.718274665826776,6.039394912441205,0.21055446043597748,0.0,-7.700513909655756,-5.790860709816997,4.2658847696009605,-0.0795978577377054,-0.034472574771605924,0.0,463.0714973534889,463.5760156113207,465.9179503625508,463.3210485093471
4.319999999999996,-11.960644612651883,-8.58088373655979,24.972138007863364,6.034574609015998,0.2084452636321954,0.0,-7.873141782359577,-5.950707011166988,4.195910547233657,-0.08186120762428804,-0.03655036433746819,0.0,443.4330821171988,443.26178284076883,444.99386783792573,444.8033138408332
4.379999999999995,-12.43880426415191,-8.943461323922671,25.224231911539448,6.029571464609285,0.2067496384792742,0.0,-8.06568184287487,-6.135758038430312,4.206350020356852,-0.08662160180560244,-0.015407882436358496,0.0,469.9405681149274,471.5767153670149,471.2369170108685,470.8634498604687
4.439999999999993,-12.928277684797163,-9.316917137599082,25.4754779198771,6.024199328934159,0.20566619289565757,0.0,-8.250412401978604,-6.313369789803708,4.167850330068898,-0.09610925769267899,-0.0239665618356416,0.0,457.3394622149866,456.65714343552287,457.8104521173882,457.0482224466471
4.499999999999992,-13.428845637807493,-9.701091079216816,25.72403793568484,6.017948510801279,0.20402203890690007,0.0,-8.435498508929602,-6.493096713698758,4.116862162892549,-0.1297134633027941,-0.03535405406869449,0.0,455.70344640485524,454.7918379696964,455.32734536269624,452.62026926976716
4.559999999999991,-13.940678116704493,-10.096319938104532,25.969867501422453,6.010461344381184,0.2017960484063961,0.0,-8.625842533085859,-6.681983507631053,4.076672593865588,-0.11641433337924152,-0.040841492138682635,0.0,459.70937331819454,459.27363348263606,459.1369228684897,460.1774230991692
4.6199999999999894,-14.464398695596602,-10.503587163393625,26.21508283297914,6.003943094910182,0.19883675763114717,0.0,-8.831664698093926,-6.894288574268854,4.096023762745085,-0.09642522121498166,-0.07742604070133048,0.0,481.0971902671075,478.3166859497049,479.7326165964479,481.23876116695277
4.679999999999988,-14.999521084745275,-10.922391643332583,26.45658588179007,5.9986589517241775,0.19485114655600544,0.0,-9.006153596776205,-7.0666850691983685,3.9541523118327224,-0.07514162677729916,-0.0504858646774876,0.0,428.89744344128627,431.1764020181039,427.9656592528128,429.76699779841164
4.739999999999987,-15.545581333364277,-11.352246381714203,26.69144129735457,5.9942590876084925,0.19166131361657257,0.0,-9.196221997151875,-7.262506630678527,3.8739777989223945,-0.06993757433728387,-0.05914215493914461,0.0,450.84507184103336,450.1430875228378,449.93083742784677,450.3479758882564
4.799999999999986,-16.102984348859884,-11.793792537379137,26.92073719016285,5.9897317694113035,0.18799237791766643,0.0,-9.384291393167329,-7.456454260613069,3.7690122793570517,-0.0897561291522326,-0.06549710916829585,0.0,442.5108012765959,441.9845009198506,444.24590137321604,442.6126847167179
4.859999999999984,-16.672326066158693,-12.248009430226537,27.146572858750172,5.9839593445698185,0.18421246116112844,0.0,-9.594000518122135,-7.684841212732126,3.7579233932857754,-0.1139908388305815,-0.05842105873681967,0.0,474.50902251387083,475.0494540660401,474.19560478116637,472.3221448274799
4.919999999999983,-17.25354554556303,-12.714880787960563,27.3676616697998,5.97669661046173,0.1806318237414688,0.0,-9.780488667207791,-7.878498105036661,3.611537126710563,-0.14139482961149652,-0.062314967392149756,0.0,431.0340979110361,430.70215701652825,433.14561614098403,430.8197714513506
4.979999999999982,-17.84615535514857,-13.193736901889618,27.580440708827545,5.968446393874345,0.17727949682085598,0.0,-9.973655761404645,-8.084396150803075,3.480685920352831,-0.13068509761483993,-0.045380779528513646,0.0,436.30395337396726,437.7136628298169,437.22244834878404,438.0961789662499
5.0399999999999805,-18.45054599196779,-13.685305394542238,27.785747591412726,5.960490669582747,0.17449517236774703,0.0,-10.17321848202846,-8.302215541550677,3.3622931997837475,-0.13671459848053802,-0.048537006413237764,0.0,443.3586576165478,443.097901599247,442.2760977098722,441.7627521204965
